word,pos
借り受ける,動詞
心配り,名詞
晴れがましい,形容詞
オカルト,名詞
エンコード,名詞
遺構,名詞
端緒,名詞
軍配,名詞
独り身,名詞
神器,名詞
南向き,名詞
雹,名詞
門戸,名詞
冒涜,名詞
雨漏り,名詞
弾劾,名詞
ボンド,名詞
外装,名詞
ナウ,名詞
俗世,名詞
宣う,動詞
エンブレム,名詞
禅寺,名詞
メルヘン,名詞
日雇い,名詞
囲み,名詞
姿態,名詞
メーキング,名詞
敵地,名詞
官舎,名詞
同道,名詞
ロット,名詞
掻き出す,動詞
祝辞,名詞
波間,名詞
白血,名詞
天罰,名詞
旋風,名詞
天敵,名詞
骨髄,名詞
厳罰,名詞
最前,名詞
初詣で,名詞
思わす,動詞
門限,名詞
サバンナ,名詞
両日,名詞
音読,名詞
見詰め直す,動詞
毛先,名詞
ペリカン,名詞
左岸,名詞
炊き込む,動詞
不敬,名詞
偽証,名詞
木枯らし,名詞
乳母車,名詞
失策,名詞
日朝,名詞
労り,名詞
八雲,名詞
劫,名詞
倍数,名詞
農工,名詞
片栗粉,名詞
不真面目,名詞
縦軸,名詞
アップデート,名詞
リューマチ,名詞
凍て付く,動詞
詐称,名詞
片膝,名詞
映え,名詞
行楽,名詞
キウイ,名詞
レプリカ,名詞
膣内,名詞
助け船,名詞
温床,名詞
賭け事,名詞
ハニー,名詞
単品,名詞
追突,名詞
無給,名詞
和合,名詞
労苦,名詞
盆踊り,名詞
胃薬,名詞
先帝,名詞
極悪,名詞
説法,名詞
実印,名詞
幕閣,名詞
一髪,名詞
顕現,名詞
一笑,名詞
引き立つ,動詞
史学,名詞
見せ掛け,名詞
直筆,名詞
両用,名詞
碑文,名詞
論集,名詞
包容,名詞
死罪,名詞
大の字,名詞
兵曹,名詞
恐竜,名詞
型番,名詞
きもい,形容詞
昇給,名詞
レスリング,名詞
掻き乱す,動詞
差し替える,動詞
滑り止め,名詞
霊界,名詞
次代,名詞
干魃,名詞
大兄,名詞
譜,名詞
ローリング,名詞
詩篇,名詞
コテージ,名詞
慇懃,名詞
作り手,名詞
バタフライ,名詞
朱雀,名詞
農事,名詞
財形,名詞
詩歌,名詞
黄緑,名詞
兵馬,名詞
発破,名詞
ステンド,名詞
売国,名詞
刃先,名詞
門出,名詞
にべ,名詞
真水,名詞
端々,名詞
侵食,名詞
親鳥,名詞
既出,名詞
額縁,名詞
埋め合わせ,名詞
召し抱える,動詞
専従,名詞
気負う,動詞
貧相,名詞
竹篦,名詞
のさばる,動詞
雷雨,名詞
死に際,名詞
極致,名詞
捕縛,名詞
山猫,名詞
属国,名詞
自説,名詞
広葉,名詞
穴場,名詞
ロジック,名詞
哀愁,名詞
買い主,名詞
熟年,名詞
隈,名詞
右近,名詞
誤字,名詞
童子,名詞
座り直す,動詞
看過,名詞
座像,名詞
鉄骨,名詞
楔,名詞
キャビア,名詞
内股,名詞
私語,名詞
書画,名詞
一丸,名詞
純潔,名詞
引き剥がす,動詞
搦め取る,動詞
ルポ,名詞
人衆,名詞
和議,名詞
誰彼,名詞
穴蔵,名詞
投石,名詞
リーク,名詞
バンキング,名詞
時局,名詞
勇,名詞
大公,名詞
通関,名詞
小姑,名詞
嫁ぎ先,名詞
捕食,名詞
移り変わり,名詞
ペチカ,名詞
御漏らし,名詞
知己,名詞
黒服,名詞
薄荷,名詞
林野,名詞
スルタン,名詞
月形,名詞
唯物,名詞
隔絶,名詞
入れ込む,動詞
波乱,名詞
引き取り,名詞
シールド,名詞
捨て場,名詞
楽勝,名詞
点呼,名詞
祭神,名詞
菖蒲,名詞
肥やす,動詞
異界,名詞
征夷,名詞
増水,名詞
洋装,名詞
嚢,名詞
増刊,名詞
采女,名詞
越境,名詞
切り揃える,動詞
隠滅,名詞
差さる,動詞
産み落とす,動詞
突き返す,動詞
膝下,名詞
キャスティング,名詞
翌週,名詞
値札,名詞
晩酌,名詞
温情,名詞
青蓮,名詞
ポコ,名詞
氏神,名詞
貴妃,名詞
戒め,名詞
舗道,名詞
チャージ,名詞
摘み上げる,動詞
読み手,名詞
塗りたくる,動詞
アーリー,名詞
足掛け,名詞
素っ飛ぶ,動詞
対空,名詞
豊満,名詞
授受,名詞
陣屋,名詞
クレープ,名詞
フィニッシュ,名詞
総論,名詞
歓談,名詞
幼女,名詞
もつ,名詞
びしょぬれ,名詞
軍政,名詞
女陰,名詞
キャビネット,名詞
融和,名詞
治水,名詞
一重,名詞
増補,名詞
サーチ,名詞
緒,名詞
連係,名詞
湯殿,名詞
邪気,名詞
愛でる,動詞
売り捌く,動詞
焼べる,動詞
鱈子,名詞
尊攘,名詞
歌い出す,動詞
波立つ,動詞
門口,名詞
舷側,名詞
上唇,名詞
許認可,名詞
歓楽,名詞
禊,名詞
焼き畑,名詞
ウイット,名詞
帰順,名詞
中小,名詞
撰集,名詞
打ち拉ぐ,動詞
危篤,名詞
儒者,名詞
小三,名詞
足手,名詞
麾下,名詞
遺児,名詞
縁故,名詞
矢庭,名詞
覆い,名詞
いわす,動詞
気功,名詞
抜け道,名詞
プラカード,名詞
四股,名詞
阿る,動詞
赤花,名詞
追伸,名詞
懸案,名詞
古木,名詞
献金,名詞
主賓,名詞
雨風,名詞
薬学,名詞
強欲,名詞
雅楽,名詞
隔壁,名詞
喪主,名詞
賢人,名詞
エイリアン,名詞
陥没,名詞
売り買い,名詞
首級,名詞
聞き込む,動詞
紆余,名詞
羆,名詞
英検,名詞
希求,名詞
水増し,名詞
妙案,名詞
塗り付ける,動詞
孫娘,名詞
株数,名詞
覚え込む,動詞
崖っ縁,名詞
基点,名詞
エッジ,名詞
葬り去る,動詞
呼び合う,動詞
行きずり,名詞
店側,名詞
不実,名詞
庚,名詞
混ざり合う,動詞
突風,名詞
好例,名詞
鉄拳,名詞
腹癒せ,名詞
戯言,名詞
禿びる,動詞
旧態,名詞
赤ら顔,名詞
稗,名詞
扁平,名詞
引き手繰る,動詞
省令,名詞
芸大,名詞
木星,名詞
承,名詞
手押し,名詞
薄着,名詞
一溜まり,名詞
退行,名詞
大綱,名詞
活路,名詞
所管,名詞
移管,名詞
引き下げ,名詞
出水,名詞
年の暮れ,名詞
索,名詞
スランプ,名詞
急ぎ足,名詞
憑き物,名詞
神楽,名詞
伏線,名詞
皮下,名詞
針葉,名詞
見せしめ,名詞
シンクロ,名詞
足裏,名詞
中洲,名詞
ちゃり,名詞
ファインダー,名詞
桃山,名詞
男色,名詞
損益,名詞
共食い,名詞
マンホール,名詞
錆び付く,動詞
ずり,名詞
おから,名詞
ハロウィーン,名詞
迎撃,名詞
連署,名詞
履修,名詞
鍛冶屋,名詞
そっち退け,名詞
疎む,動詞
ケープ,名詞
素焼き,名詞
パラソル,名詞
路肩,名詞
歌唱,名詞
ブラッシング,名詞
告る,動詞
バーガー,名詞
勤まる,動詞
言い包める,動詞
原著,名詞
ラメ,名詞
猿轡,名詞
縫い付ける,動詞
ローゼン,名詞
酩酊,名詞
総帥,名詞
被写,名詞
全治,名詞
佐幕,名詞
勤行,名詞
焼き殺す,動詞
尖,名詞
激論,名詞
ミンチ,名詞
僻地,名詞
度外,名詞
稜線,名詞
隅っこ,名詞
股引き,名詞
天界,名詞
祭典,名詞
稚児,名詞
実弟,名詞
黙示,名詞
読み解く,動詞
レイヤー,名詞
リキュール,名詞
品数,名詞
怖じ気,名詞
夏季,名詞
皇統,名詞
気球,名詞
出火,名詞
思し召す,動詞
デリヘル,名詞
茶入れ,名詞
小一,名詞
下顎,名詞
平易,名詞
算用,名詞
血走る,動詞
急坂,名詞
バザー,名詞
熱望,名詞
無比,名詞
鑑別,名詞
謀,名詞
書き立てる,動詞
カラーリング,名詞
托鉢,名詞
両耳,名詞
同項,名詞
魔界,名詞
芙蓉,名詞
得心,名詞
初夜,名詞
韮,名詞
スーパースター,名詞
重工,名詞
元締め,名詞
経文,名詞
ガイザー,名詞
口吻,名詞
ハイビジョン,名詞
体長,名詞
洋書,名詞
ハイカラ,名詞
木目細かい,形容詞
滑車,名詞
漸進,名詞
イクラ,名詞
存立,名詞
陽子,名詞
公聴,名詞
惨殺,名詞
婦女,名詞
不躾,名詞
性愛,名詞
配色,名詞
新調,名詞
手軽い,形容詞
安息,名詞
言い草,名詞
凹,名詞
御曹司,名詞
思い過ごし,名詞
ハイエナ,名詞
怪し,形容詞
羊飼い,名詞
追憶,名詞
不肖,名詞
丸裸,名詞
成り代わる,動詞
文筆,名詞
砒素,名詞
狡賢い,形容詞
こんがらかる,動詞
無味,名詞
擦り寄せる,動詞
称,名詞
有為,名詞
ならず者,名詞
錠剤,名詞
戒律,名詞
ジョッキ,名詞
御多福,名詞
声帯,名詞
澱粉,名詞
散り散り,名詞
着こなし,名詞
総意,名詞
統御,名詞
万華,名詞
巻き返し,名詞
曲面,名詞
居丈,名詞
春夏,名詞
噴射,名詞
皇国,名詞
割愛,名詞
降,名詞
角材,名詞
生誕,名詞
凋落,名詞
クローバー,名詞
不手際,名詞
整地,名詞
落花,名詞
零れ,名詞
大仕事,名詞
嗄れる,動詞
臨界,名詞
深度,名詞
穴子,名詞
大麦,名詞
梅毒,名詞
便益,名詞
臨済,名詞
卵黄,名詞
驕り,名詞
言外,名詞
低める,動詞
手間暇,名詞
朝焼け,名詞
糞尿,名詞
手勢,名詞
媒酌,名詞
モノクロ,名詞
半纏,名詞
コロナ,名詞
極道,名詞
私設,名詞
護持,名詞
苦慮,名詞
圧巻,名詞
デュエット,名詞
失点,名詞
堂上,名詞
伺候,名詞
局地,名詞
噛み殺す,動詞
隊列,名詞
失禁,名詞
エタノール,名詞
燃え立つ,動詞
コカイン,名詞
突端,名詞
平生,名詞
鬱積,名詞
量子,名詞
達観,名詞
叙事,名詞
フィーリング,名詞
サイダー,名詞
船宿,名詞
忙しない,形容詞
野暮ったい,形容詞
鼻孔,名詞
労い,名詞
メープル,名詞
煌めき,名詞
買い付ける,動詞
取捨,名詞
摘み取る,動詞
速記,名詞
ソレ,名詞
玉砕,名詞
粗暴,名詞
暴虐,名詞
ウラン,名詞
真っ黒い,形容詞
用人,名詞
インディオ,名詞
ごねる,動詞
ブラス,名詞
列記,名詞
薦,名詞
歯応え,名詞
ポプラ,名詞
深化,名詞
導き,名詞
脊髄,名詞
働き盛り,名詞
腕立て,名詞
ブルク,名詞
職工,名詞
立像,名詞
リベンジ,名詞
声色,名詞
興る,動詞
トリガー,名詞
麻袋,名詞
服役,名詞
オクラ,名詞
手指,名詞
復職,名詞
壮麗,名詞
増量,名詞
白刃,名詞
分与,名詞
譲位,名詞
肝っ玉,名詞
黴臭い,形容詞
挿話,名詞
血痕,名詞
遠巻き,名詞
米穀,名詞
ブルドーザー,名詞
暴徒,名詞
派兵,名詞
懐妊,名詞
蹴鞠,名詞
協働,名詞
もんぺ,名詞
災厄,名詞
地酒,名詞
セーフティー,名詞
耐性,名詞
実存,名詞
征討,名詞
覆る,動詞
娑羅,名詞
堆い,形容詞
次の間,名詞
日除け,名詞
ゲレンデ,名詞
時政,名詞
伍,名詞
脚気,名詞
簡,名詞
浴衣姿,名詞
漆塗り,名詞
復する,動詞
コンペ,名詞
目脂,名詞
千金,名詞
膝頭,名詞
疾駆,名詞
草食,名詞
バースデー,名詞
御仁,名詞
編制,名詞
体毛,名詞
怪人,名詞
散髪,名詞
土豪,名詞
ヘルニア,名詞
焦れる,動詞
ヒッピー,名詞
懐紙,名詞
言辞,名詞
任地,名詞
積み木,名詞
門内,名詞
ダイナマイト,名詞
方途,名詞
握り,名詞
マンゴー,名詞
白湯,名詞
戒名,名詞
砕け散る,動詞
万世,名詞
浴せ掛ける,動詞
捺印,名詞
戸建て,名詞
女流,名詞
ポン酢,名詞
醜態,名詞
音読み,名詞
図像,名詞
塩酸,名詞
転げる,動詞
若返る,動詞
アバウト,名詞
金策,名詞
焼け残る,動詞
コアラ,名詞
帰朝,名詞
土鍋,名詞
同市,名詞
布石,名詞
スミマセン,名詞
元手,名詞
罹患,名詞
馬券,名詞
廊,名詞
来襲,名詞
成文,名詞
自棄糞,名詞
捉え直す,動詞
隠し持つ,動詞
エゴイズム,名詞
艦首,名詞
官憲,名詞
トレーン,名詞
波瀾,名詞
白旗,名詞
取り寄せ,名詞
ビーン,名詞
赦免,名詞
返礼,名詞
落ち込み,名詞
脳波,名詞
弱火,名詞
弾正,名詞
紛糾,名詞
溢血,名詞
ダビング,名詞
菱形,名詞
邁進,名詞
喚声,名詞
転写,名詞
従弟,名詞
毒蛇,名詞
一糸,名詞
初任,名詞
年越し,名詞
被曝,名詞
積載,名詞
製図,名詞
チェックポイント,名詞
日英,名詞
土偶,名詞
小耳,名詞
貸し借り,名詞
蟇,名詞
午,名詞
惹起,名詞
難聴,名詞
花吹雪,名詞
成犬,名詞
力仕事,名詞
低速,名詞
教鞭,名詞
台紙,名詞
計らう,動詞
店番,名詞
マイクロバス,名詞
奥義,名詞
枯淡,名詞
篩,名詞
ストロベリー,名詞
物流,名詞
学区,名詞
十二指腸,名詞
読み耽る,動詞
デフレ,名詞
内省,名詞
打っ倒れる,動詞
漆喰,名詞
縁の下,名詞
筒抜け,名詞
落胤,名詞
油田,名詞
高弟,名詞
作人,名詞
手痛い,形容詞
列する,動詞
死活,名詞
講話,名詞
急須,名詞
品格,名詞
新芽,名詞
選りすぐる,動詞
ハイライト,名詞
夜分,名詞
炊き立て,名詞
デリカシー,名詞
塗り込める,動詞
食いしん坊,名詞
異郷,名詞
安宿,名詞
横並び,名詞
衡,名詞
極小,名詞
水泡,名詞
楡,名詞
略記,名詞
機長,名詞
川魚,名詞
身嗜み,名詞
計略,名詞
干潮,名詞
全角,名詞
船出,名詞
禅宗,名詞
白馬,名詞
折り合う,動詞
宗門,名詞
ブローカー,名詞
踊り子,名詞
軍旗,名詞
水場,名詞
求愛,名詞
高遠,名詞
編者,名詞
血糖,名詞
鉄線,名詞
下等,名詞
紬,名詞
ゴルファー,名詞
区長,名詞
汗かき,名詞
切り傷,名詞
山歩き,名詞
取り合い,名詞
結託,名詞
船隊,名詞
出迎え,名詞
レアル,名詞
真弓,名詞
丸印,名詞
完遂,名詞
負い目,名詞
傑出,名詞
洋上,名詞
打ち倒す,動詞
灸,名詞
飲み水,名詞
農水,名詞
授精,名詞
詣でる,動詞
抑鬱,名詞
代価,名詞
酉,名詞
珍味,名詞
弁別,名詞
反り返る,動詞
防戦,名詞
虻,名詞
稚拙,名詞
風説,名詞
寝言,名詞
心肺,名詞
四面,名詞
掘削,名詞
窮状,名詞
令状,名詞
しゃぶ,名詞
忘れ掛ける,動詞
退避,名詞
骨子,名詞
臣民,名詞
滞留,名詞
全巻,名詞
産声,名詞
紛う,動詞
御湿,名詞
安眠,名詞
菜種,名詞
夜風,名詞
右岸,名詞
吸い寄せる,動詞
掌中,名詞
捌け口,名詞
幼名,名詞
不埒,名詞
蜂の巣,名詞
ティーン,名詞
線形,名詞
狂信,名詞
呆れ返る,動詞
真後ろ,名詞
韓流,名詞
プラモデル,名詞
王立,名詞
ペッパー,名詞
祈念,名詞
末路,名詞
自刃,名詞
終息,名詞
ファクシミリ,名詞
急逝,名詞
脱力,名詞
レパートリー,名詞
ワーキング,名詞
家父,名詞
膵臓,名詞
外道,名詞
桟,名詞
アパレル,名詞
頓珍漢,名詞
油性,名詞
遣唐,名詞
漁港,名詞
早寝,名詞
利回り,名詞
寒暖,名詞
言下,名詞
枝分かれ,名詞
憂き目,名詞
後天,名詞
数理,名詞
床板,名詞
気勢,名詞
広小路,名詞
盆休み,名詞
廃案,名詞
ブルジョアジー,名詞
地層,名詞
せせら笑う,動詞
茶目,名詞
寄り集まる,動詞
度する,動詞
乳飲み,名詞
骸骨,名詞
主事,名詞
頬骨,名詞
五重塔,名詞
封書,名詞
柑子,名詞
ガーリック,名詞
高潔,名詞
連敗,名詞
統帥,名詞
上宮,名詞
漏,名詞
雨期,名詞
受胎,名詞
当夜,名詞
機知,名詞
台車,名詞
死に絶える,動詞
暴挙,名詞
のたうち回る,動詞
奥手,名詞
ポストカード,名詞
更迭,名詞
地頭,名詞
アジ,名詞
城跡,名詞
副次,名詞
巻き戻す,動詞
ハーモニー,名詞
差し障り,名詞
煤ける,動詞
農学,名詞
気っ風,名詞
メルマガ,名詞
吸着,名詞
持ち帰り,名詞
兆す,動詞
腹巻き,名詞
牛車,名詞
支え合う,動詞
情愛,名詞
独白,名詞
橙,名詞
肉薄,名詞
齟齬,名詞
住み込む,動詞
家裁,名詞
揺り籠,名詞
派出,名詞
左脳,名詞
外洋,名詞
涼,名詞
証する,動詞
農法,名詞
饗宴,名詞
子豚,名詞
シェパード,名詞
華美,名詞
息の根,名詞
降臨,名詞
ルージュ,名詞
笑い転げる,動詞
手練,名詞
常設,名詞
試案,名詞
クオーター,名詞
川幅,名詞
岩屋,名詞
トランクス,名詞
郷士,名詞
世人,名詞
突っ切る,動詞
情感,名詞
何語,名詞
走り書き,名詞
築造,名詞
珠玉,名詞
原曲,名詞
贏ち得る,動詞
コモン,名詞
勅許,名詞
バスケットボール,名詞
シャーマン,名詞
マニ,名詞
着メロ,名詞
アイアン,名詞
小食,名詞
輪切り,名詞
実利,名詞
補習,名詞
委譲,名詞
性悪,名詞
政敵,名詞
亡者,名詞
打ち落とす,動詞
ブランク,名詞
産品,名詞
コイル,名詞
啄む,動詞
能楽,名詞
無類,名詞
弔い,名詞
消沈,名詞
ダイオード,名詞
商う,動詞
折り込み,名詞
若気,名詞
叩きのめす,動詞
二言,名詞
書き綴る,動詞
言上,名詞
凪ぐ,動詞
謙譲,名詞
戻り,名詞
絶景,名詞
一塁,名詞
気後れ,名詞
仏間,名詞
想念,名詞
アロエ,名詞
セロテープ,名詞
成仏,名詞
スマイル,名詞
嗣子,名詞
青葉,名詞
外聞,名詞
大食い,名詞
大安,名詞
川底,名詞
諦念,名詞
大石,名詞
フェード,名詞
前略,名詞
漏斗,名詞
親等,名詞
武闘,名詞
言い逃がれ,名詞
金玉,名詞
樹皮,名詞
モンド,名詞
過誤,名詞
吉日,名詞
担ぎ上げる,動詞
ディスカッション,名詞
バーテンダー,名詞
帰り掛け,名詞
睨み,名詞
鉄人,名詞
斎宮,名詞
官公庁,名詞
簪,名詞
病身,名詞
面長,名詞
下院,名詞
鋭利,名詞
廃絶,名詞
切り下げる,動詞
物分かり,名詞
ソケット,名詞
内診,名詞
クエスト,名詞
生首,名詞
風下,名詞
図版,名詞
溜まり場,名詞
聖戦,名詞
奪い去る,動詞
マッチョ,名詞
食道,名詞
打っ飛ばす,動詞
モンキー,名詞
譜面,名詞
仏陀,名詞
砂埃,名詞
血清,名詞
ファイナル,名詞
呪詛,名詞
後追い,名詞
担ぎ込む,動詞
接合,名詞
暴君,名詞
資力,名詞
流刑,名詞
扮する,動詞
小雪,名詞
奇想,名詞
覗き見る,動詞
摩耗,名詞
揚げ足,名詞
書き付け,名詞
桃花,名詞
握り合う,動詞
居宅,名詞
紀要,名詞
盥回し,名詞
アストロ,名詞
主軸,名詞
巡り合わせ,名詞
力付ける,動詞
